metodo,x,y,regimen,fecha,q,temporada
DTW→MDS,-58.476,45.4218,crecida,2017-03-13,69.4,humeda
DTW→MDS,-60.4519,47.5804,crecida,2017-03-14,71.8,humeda
DTW→MDS,-62.3446,49.651,crecida,2017-03-15,75.1,humeda
DTW→MDS,-64.3805,51.8324,crecida,2017-03-16,75.5,humeda
DTW→MDS,-70.1425,58.3719,crecida,2017-03-17,72.3,humeda
DTW→MDS,-71.9328,60.3716,crecida,2017-03-18,73.4,humeda
DTW→MDS,-73.4971,62.0447,crecida,2017-03-19,77.0,humeda
DTW→MDS,-75.5421,64.1982,crecida,2017-03-20,75.0,humeda
DTW→MDS,-77.4005,66.2453,crecida,2017-03-21,70.8,humeda
DTW→MDS,-78.7783,68.0638,crecida,2017-03-22,69.3,humeda
DTW→MDS,-81.9611,71.9645,crecida,2017-03-23,69.7,humeda
DTW→MDS,-91.7225,93.9529,crecida,2017-03-24,69.5,humeda
DTW→MDS,-92.5672,95.562,crecida,2017-03-25,68.2,humeda
DTW→MDS,-93.1087,99.0052,crecida,2017-03-26,66.3,humeda
DTW→MDS,-93.8506,99.3177,crecida,2017-03-27,68.8,humeda
DTW→MDS,-94.1616,96.1678,crecida,2017-03-28,70.1,humeda
DTW→MDS,-94.3413,93.1863,crecida,2017-03-29,68.9,humeda
DTW→MDS,-94.3027,91.1515,crecida,2017-03-30,69.7,humeda
DTW→MDS,-94.7113,89.9569,crecida,2017-03-31,71.2,humeda
DTW→MDS,-96.0837,88.3815,crecida,2017-04-01,85.6,humeda
DTW→MDS,-98.3066,88.2753,crecida,2017-04-02,85.6,humeda
DTW→MDS,-100.1839,88.5716,crecida,2017-04-03,85.6,humeda
DTW→MDS,-102.1236,89.1016,crecida,2017-04-04,85.6,humeda
DTW→MDS,-103.8077,90.2844,crecida,2017-04-05,85.6,humeda
DTW→MDS,-105.373,91.7824,crecida,2017-04-06,85.6,humeda
DTW→MDS,-106.8257,93.8119,crecida,2017-04-07,85.6,humeda
DTW→MDS,-108.9544,97.2707,crecida,2017-04-08,77.4,humeda
DTW→MDS,-110.4805,101.4343,crecida,2017-04-09,73.9,humeda
DTW→MDS,-111.5337,104.9085,crecida,2017-04-10,69.7,humeda
DTW→MDS,-110.87,106.1837,crecida,2017-04-11,65.6,humeda
DTW→MDS,-109.4821,107.6319,crecida,2017-04-12,62.9,humeda
DTW→MDS,-108.5412,108.4222,crecida,2017-04-13,57.3,humeda
DTW→MDS,-106.3723,109.2906,crecida,2017-04-14,54.4,humeda
DTW→MDS,-105.1984,112.3253,crecida,2017-04-15,52.7,humeda
DTW→MDS,-102.7077,115.0685,crecida,2017-04-16,47.2,humeda
DTW→MDS,47.2061,-50.0722,base,2023-01-01,10.3,humeda
DTW→MDS,59.5892,-41.1778,base,2018-06-11,7.1,seca
DTW→MDS,41.891,-39.9764,base,2018-03-01,15.8,humeda
DTW→MDS,56.5116,-55.1766,base,2017-11-17,6.2,seca
DTW→MDS,57.3468,-50.3698,base,2018-06-28,5.9,seca
DTW→MDS,56.0261,-57.3344,base,2018-10-20,6.2,seca
DTW→MDS,59.0712,-39.1867,base,2017-06-28,7.5,seca
DTW→MDS,55.6259,-54.351,base,2021-08-18,7.5,seca
DTW→MDS,44.673,-46.2418,base,2019-02-08,15.2,humeda
DTW→MDS,58.7456,-60.8217,base,2016-09-28,4.8,seca
DTW→MDS,58.9538,-61.5743,base,2016-12-24,5.6,humeda
DTW→MDS,44.0856,-37.5856,base,2015-02-19,15.1,humeda
DTW→MDS,55.1371,-57.915,base,2020-09-22,6.9,seca
DTW→MDS,59.0676,-43.2572,base,2025-06-25,7.1,seca
DTW→MDS,55.0128,-56.8962,base,2020-09-30,7.0,seca
DTW→MDS,12.404,-18.9005,base,2021-01-01,27.0,humeda
DTW→MDS,57.7118,-58.8771,base,2018-12-07,5.6,humeda
DTW→MDS,55.2896,-57.8346,base,2016-01-23,6.9,humeda
DTW→MDS,45.9893,-48.4516,base,2018-01-28,11.1,humeda
DTW→MDS,57.3933,-56.1681,base,2020-11-30,6.0,seca
DTW→MDS,33.5856,-24.6274,base,2018-03-29,28.3,humeda
DTW→MDS,35.5768,-45.5476,base,2019-04-25,13.7,humeda
DTW→MDS,9.9076,86.8146,base,2023-04-10,25.8,humeda
DTW→MDS,54.4401,-54.1268,base,2021-09-29,6.6,seca
DTW→MDS,44.106,-10.9799,base,2025-01-22,11.1,humeda
DTW→MDS,55.8544,-56.5477,base,2022-10-09,6.3,seca
DTW→MDS,-16.3094,108.5636,base,2021-02-27,13.1,humeda
DTW→MDS,56.4396,-52.0129,base,2017-07-28,6.8,seca
DTW→MDS,53.9978,-54.0444,base,2021-09-21,7.3,seca
DTW→MDS,55.767,-58.0123,base,2019-10-17,6.3,seca
DTW→MDS,57.6693,-58.7508,base,2018-12-04,5.6,humeda
DTW→MDS,31.4908,-35.4085,base,2024-12-16,36.6,humeda
DTW→MDS,29.3692,-34.1277,base,2024-12-18,36.5,humeda
DTW→MDS,48.3849,-50.3138,base,2023-11-07,7.4,seca
DTW→MDS,21.0453,-60.7913,base,2023-05-29,10.0,seca
DTW→MDS,33.9683,-22.2614,base,2018-04-01,23.1,humeda
DTW→MDS,52.4365,-56.6016,base,2019-01-17,9.5,humeda
DTW→MDS,-2.446,-74.279,base,2021-05-31,8.5,seca
DTW→MDS,56.4784,-56.7972,base,2022-10-28,6.1,seca
DTW→MDS,71.9176,4.0771,base,2015-05-21,9.0,seca
DTW→MDS,56.6972,-48.8899,base,2021-07-07,7.4,seca
DTW→MDS,42.8587,-48.5996,base,2017-01-22,21.5,humeda
DTW→MDS,35.8094,83.5755,base,2022-05-07,11.5,seca
DTW→MDS,57.15,-50.4112,base,2025-07-11,7.0,seca
DTW→MDS,54.5637,-54.9033,base,2020-11-09,5.2,seca
DTW→MDS,49.8583,-55.4133,base,2016-06-10,5.9,seca
DTW→MDS,61.4802,103.3207,base,2017-05-21,12.3,seca
DTW→MDS,57.7632,-53.4619,base,2024-10-25,6.7,seca
DTW→MDS,53.7456,-43.2709,base,2024-07-21,9.6,seca
DTW→MDS,55.7453,-56.4726,base,2022-10-02,6.5,seca
DTW→MDS,48.8778,-50.6555,base,2023-11-09,5.5,seca
DTW→MDS,43.6252,-45.5031,base,2024-12-07,11.1,humeda
DTW→MDS,30.801,-23.4956,base,2025-01-05,25.4,humeda
DTW→MDS,59.186,-61.8304,base,2016-12-19,5.6,humeda
DTW→MDS,54.9416,-53.9491,base,2017-10-14,7.2,seca
DTW→MDS,53.6502,-44.7001,base,2024-08-05,9.2,seca
DTW→MDS,13.2168,-56.0938,base,2023-05-21,11.1,seca
DTW→MDS,-13.7447,142.2236,base,2017-05-07,13.6,seca
DTW→MDS,24.5519,-28.8953,base,2023-12-14,24.2,humeda
DTW→MDS,56.5957,-55.7043,base,2020-11-24,5.5,seca
DTW→MDS,48.0191,-49.3833,base,2023-11-19,20.4,seca
DTW→MDS,40.2711,-42.8941,base,2020-12-11,14.2,humeda
DTW→MDS,45.4763,-46.0151,base,2016-02-27,14.1,humeda
DTW→MDS,56.2745,-54.1246,base,2021-08-11,6.6,seca
DTW→MDS,47.0669,-49.7343,base,2023-01-03,17.7,humeda
DTW→MDS,55.7227,-54.8994,base,2025-08-12,6.8,seca
DTW→MDS,35.5187,-38.7597,base,2020-12-23,16.3,humeda
DTW→MDS,57.3331,-58.313,base,2015-12-05,5.6,humeda
DTW→MDS,45.0847,14.8958,base,2015-05-06,10.5,seca
DTW→MDS,55.7257,-56.7661,base,2015-09-29,6.4,seca
DTW→MDS,53.4158,-52.4829,base,2021-10-20,11.1,seca
DTW→MDS,16.1592,9.492,base,2015-04-12,19.5,humeda
DTW→MDS,-50.805,-52.4391,base,2021-05-20,9.7,seca
DTW→MDS,18.9138,95.954,base,2022-05-02,12.8,seca
DTW→MDS,57.3899,-52.4727,base,2018-07-06,6.7,seca
DTW→MDS,49.5682,-28.2956,base,2020-04-24,13.7,humeda
DTW→MDS,57.1638,-43.7562,base,2025-12-17,7.9,humeda
DTW→MDS,53.9086,-44.8636,base,2024-08-10,9.2,seca
DTW→MDS,53.754,-58.8963,base,2017-01-12,9.4,humeda
DTW→MDS,72.6606,85.7187,base,2017-05-25,11.5,seca
DTW→MDS,55.9949,-56.3063,base,2023-09-09,6.8,seca
DTW→MDS,49.2232,-53.4916,base,2019-06-05,5.9,seca
DTW→MDS,13.6483,-70.3977,base,2021-06-05,8.8,seca
DTW→MDS,54.6292,-54.1482,base,2017-09-16,7.4,seca
DTW→MDS,59.5549,-48.4218,base,2023-07-09,5.3,seca
DTW→MDS,42.1464,-38.3106,base,2019-03-08,13.2,humeda
DTW→MDS,53.3792,-52.622,base,2021-10-14,7.9,seca
DTW→MDS,53.5352,-43.7444,base,2024-07-23,9.6,seca
DTW→MDS,56.3702,-55.8597,base,2023-09-14,6.2,seca
DTW→MDS,49.9897,-51.5641,base,2023-11-13,5.0,seca
